Country,IND,SEX,AGE,TIME,Unit,Value
Chile,EMP1,MEN,1524,2015,Percentage,40.8
Colombia,EMP1,MEN,1524,2015,Percentage,63.4
Costa Rica,EMP1,MEN,1524,1990,Percentage,73.7
Costa Rica,EMP1,MEN,1524,1995,Percentage,70.6
Costa Rica,EMP1,MEN,1524,2000,Percentage,64.7
Costa Rica,EMP1,MEN,1524,2005,Percentage,60.5
Costa Rica,EMP1,MEN,1524,2015,Percentage,53.3
Estonia,EMP1,MEN,1524,2015,Percentage,47.5
Israel,EMP1,MEN,1524,2015,Percentage,49.9
Latvia,EMP1,MEN,1524,2015,Percentage,45.2
Lithuania,EMP1,MEN,1524,2015,Percentage,36.7
Russia,EMP1,MEN,1524,2015,Percentage,41.9
Slovenia,EMP1,MEN,1524,2015,Percentage,38.9
South Africa,EMP1,MEN,1524,2015,Percentage,29.5
Australia,EMP1,MEN,TOTAL,2015,Percentage,71.1
Australia,EMP1,WOMEN,TOTAL,2015,Percentage,59.1
Austria,EMP1,MEN,TOTAL,2015,Percentage,66.4
Austria,EMP1,WOMEN,TOTAL,2015,Percentage,55.4
Belgium,EMP1,MEN,TOTAL,2015,Percentage,58.9
Belgium,EMP1,WOMEN,TOTAL,2015,Percentage,48.0
Canada,EMP1,MEN,TOTAL,2015,Percentage,70.6
Canada,EMP1,WOMEN,TOTAL,2015,Percentage,61.2
Czech Republic,EMP1,MEN,TOTAL,2015,Percentage,68.0
Czech Republic,EMP1,WOMEN,TOTAL,2015,Percentage,51.3
Denmark,EMP1,MEN,TOTAL,2015,Percentage,66.7
Denmark,EMP1,WOMEN,TOTAL,2015,Percentage,57.8
Finland,EMP1,MEN,TOTAL,2015,Percentage,68.3
Finland,EMP1,WOMEN,TOTAL,2015,Percentage,63.7
France,EMP1,MEN,TOTAL,2015,Percentage,61.0
France,EMP1,WOMEN,TOTAL,2015,Percentage,51.7
Germany,EMP1,MEN,TOTAL,2015,Percentage,65.9
Germany,EMP1,WOMEN,TOTAL,2015,Percentage,54.7
Greece,EMP1,MEN,TOTAL,2015,Percentage,59.8
Greece,EMP1,WOMEN,TOTAL,2015,Percentage,44.7
Hungary,EMP1,MEN,TOTAL,2015,Percentage,67.2
Hungary,EMP1,WOMEN,TOTAL,2015,Percentage,53.2
Iceland,EMP1,MEN,TOTAL,2015,Percentage,85.7
Iceland,EMP1,WOMEN,TOTAL,2015,Percentage,79.3
Ireland,EMP1,MEN,TOTAL,2015,Percentage,69.3
Ireland,EMP1,WOMEN,TOTAL,2015,Percentage,54.9
Italy,EMP1,MEN,TOTAL,2015,Percentage,58.9
Italy,EMP1,WOMEN,TOTAL,2015,Percentage,39.8
Japan,EMP1,MEN,TOTAL,2015,Percentage,70.3
Japan,EMP1,WOMEN,TOTAL,2015,Percentage,49.6
Korea,EMP1,MEN,TOTAL,2015,Percentage,74.1
Korea,EMP1,WOMEN,TOTAL,2015,Percentage,51.9
Luxembourg,EMP1,MEN,TOTAL,2015,Percentage,65.4
Luxembourg,EMP1,WOMEN,TOTAL,2015,Percentage,54.6
Mexico,EMP1,MEN,TOTAL,2015,Percentage,78.0
Mexico,EMP1,WOMEN,TOTAL,2015,Percentage,43.4
Netherlands,EMP1,MEN,TOTAL,2015,Percentage,70.1
Netherlands,EMP1,WOMEN,TOTAL,2015,Percentage,58.8
New Zealand,EMP1,MEN,TOTAL,2015,Percentage,74.6
New Zealand,EMP1,WOMEN,TOTAL,2015,Percentage,63.7
Norway,EMP1,MEN,TOTAL,2015,Percentage,73.9
Norway,EMP1,WOMEN,TOTAL,2015,Percentage,68.3
Poland,EMP1,MEN,TOTAL,2015,Percentage,64.6
Poland,EMP1,WOMEN,TOTAL,2015,Percentage,48.4
Portugal,EMP1,MEN,TOTAL,2015,Percentage,64.1
Portugal,EMP1,WOMEN,TOTAL,2015,Percentage,53.7
Slovak Republic,EMP1,MEN,TOTAL,2015,Percentage,67.9
Slovak Republic,EMP1,WOMEN,TOTAL,2015,Percentage,51.9
Spain,EMP1,MEN,TOTAL,2015,Percentage,65.7
Spain,EMP1,WOMEN,TOTAL,2015,Percentage,53.7
Sweden,EMP1,MEN,TOTAL,2015,Percentage,74.4
Sweden,EMP1,WOMEN,TOTAL,2015,Percentage,69.5
Switzerland,EMP1,MEN,TOTAL,2015,Percentage,74.2
Switzerland,EMP1,WOMEN,TOTAL,2015,Percentage,62.3
Turkey,EMP1,MEN,TOTAL,2015,Percentage,71.6
Turkey,EMP1,WOMEN,TOTAL,2015,Percentage,31.5
United Kingdom,EMP1,MEN,TOTAL,2015,Percentage,69.1
United Kingdom,EMP1,WOMEN,TOTAL,2015,Percentage,57.5
United States,EMP1,MEN,TOTAL,2015,Percentage,69.1
United States,EMP1,WOMEN,TOTAL,2015,Percentage,56.7
Brazil,EMP1,MEN,TOTAL,2014,Percentage,74.1
Brazil,EMP1,WOMEN,TOTAL,2014,Percentage,51.8
Chile,EMP1,MEN,TOTAL,2015,Percentage,71.5
Chile,EMP1,WOMEN,TOTAL,2015,Percentage,48.2
Colombia,EMP1,MEN,TOTAL,2015,Percentage,81.6
Colombia,EMP1,WOMEN,TOTAL,2015,Percentage,58.6
Costa Rica,EMP1,MEN,TOTAL,1990,Percentage,82.4
Costa Rica,EMP1,MEN,TOTAL,1995,Percentage,81.4
Costa Rica,EMP1,MEN,TOTAL,2000,Percentage,79.3
Costa Rica,EMP1,MEN,TOTAL,2005,Percentage,79.5
Costa Rica,EMP1,MEN,TOTAL,2015,Percentage,74.3
Costa Rica,EMP1,WOMEN,TOTAL,1990,Percentage,32.9
Costa Rica,EMP1,WOMEN,TOTAL,1995,Percentage,35.7
Costa Rica,EMP1,WOMEN,TOTAL,2000,Percentage,38.3
Costa Rica,EMP1,WOMEN,TOTAL,2005,Percentage,44.5
Costa Rica,EMP1,WOMEN,TOTAL,2015,Percentage,48.1
Estonia,EMP1,MEN,TOTAL,2015,Percentage,74.5
Estonia,EMP1,WOMEN,TOTAL,2015,Percentage,65.3
Israel,EMP1,MEN,TOTAL,2015,Percentage,69.3
Israel,EMP1,WOMEN,TOTAL,2015,Percentage,59.1
Latvia,EMP1,MEN,TOTAL,2015,Percentage,67.4
Latvia,EMP1,WOMEN,TOTAL,2015,Percentage,54.1
Lithuania,EMP1,MEN,TOTAL,2015,Percentage,64.9
Lithuania,EMP1,WOMEN,TOTAL,2015,Percentage,54.4
Russia,EMP1,MEN,TOTAL,2015,Percentage,75.5
Russia,EMP1,WOMEN,TOTAL,2015,Percentage,63.4
Slovenia,EMP1,MEN,TOTAL,2015,Percentage,62.9
Slovenia,EMP1,WOMEN,TOTAL,2015,Percentage,51.9
South Africa,EMP1,MEN,TOTAL,2015,Percentage,62.0
South Africa,EMP1,WOMEN,TOTAL,2015,Percentage,47.6
Australia,EMP1,ALL_PERSONS,1524,2015,Percentage,67.3
Australia,EMP1,WOMEN,1524,2015,Percentage,66.7
Austria,EMP1,ALL_PERSONS,1524,2015,Percentage,57.4
Austria,EMP1,WOMEN,1524,2015,Percentage,54.1
Belgium,EMP1,ALL_PERSONS,1524,2015,Percentage,30.0
Belgium,EMP1,WOMEN,1524,2015,Percentage,27.1
Canada,EMP1,ALL_PERSONS,1524,2015,Percentage,64.2
Canada,EMP1,WOMEN,1524,2015,Percentage,64.4
Czech Republic,EMP1,ALL_PERSONS,1524,2015,Percentage,32.5
Czech Republic,EMP1,WOMEN,1524,2015,Percentage,27.4
Denmark,EMP1,ALL_PERSONS,1524,2015,Percentage,62.1
Denmark,EMP1,WOMEN,1524,2015,Percentage,62.5
Finland,EMP1,ALL_PERSONS,1524,2015,Percentage,53.7
Finland,EMP1,WOMEN,1524,2015,Percentage,53.3
France,EMP1,ALL_PERSONS,1524,2015,Percentage,37.3
France,EMP1,WOMEN,1524,2015,Percentage,34.2
Germany,EMP1,ALL_PERSONS,1524,2015,Percentage,48.8
Germany,EMP1,WOMEN,1524,2015,Percentage,47.1
Greece,EMP1,ALL_PERSONS,1524,2015,Percentage,26.0
Greece,EMP1,WOMEN,1524,2015,Percentage,24.3
Hungary,EMP1,ALL_PERSONS,1524,2015,Percentage,31.0
Hungary,EMP1,WOMEN,1524,2015,Percentage,27.5
Iceland,EMP1,ALL_PERSONS,1524,2015,Percentage,79.5
Iceland,EMP1,WOMEN,1524,2015,Percentage,81.5
Ireland,EMP1,ALL_PERSONS,1524,2015,Percentage,47.2
Ireland,EMP1,WOMEN,1524,2015,Percentage,44.0
Italy,EMP1,ALL_PERSONS,1524,2015,Percentage,26.2
Italy,EMP1,WOMEN,1524,2015,Percentage,21.7
Japan,EMP1,ALL_PERSONS,1524,2015,Percentage,43.0
Japan,EMP1,WOMEN,1524,2015,Percentage,43.1
Korea,EMP1,ALL_PERSONS,1524,2015,Percentage,29.9
Korea,EMP1,WOMEN,1524,2015,Percentage,33.8
Luxembourg,EMP1,ALL_PERSONS,1524,2015,Percentage,35.2
Luxembourg,EMP1,WOMEN,1524,2015,Percentage,34.1
Mexico,EMP1,ALL_PERSONS,1524,2015,Percentage,44.8
Mexico,EMP1,WOMEN,1524,2015,Percentage,31.6
Netherlands,EMP1,ALL_PERSONS,1524,2015,Percentage,68.5
Netherlands,EMP1,WOMEN,1524,2015,Percentage,69.4
New Zealand,EMP1,ALL_PERSONS,1524,2015,Percentage,62.2
New Zealand,EMP1,WOMEN,1524,2015,Percentage,59.9
Norway,EMP1,ALL_PERSONS,1524,2015,Percentage,56.7
Norway,EMP1,WOMEN,1524,2015,Percentage,57.2
Poland,EMP1,ALL_PERSONS,1524,2015,Percentage,32.9
Poland,EMP1,WOMEN,1524,2015,Percentage,27.0
Portugal,EMP1,ALL_PERSONS,1524,2015,Percentage,33.5
Portugal,EMP1,WOMEN,1524,2015,Percentage,32.8
Slovak Republic,EMP1,ALL_PERSONS,1524,2015,Percentage,31.7
Slovak Republic,EMP1,WOMEN,1524,2015,Percentage,24.9
Spain,EMP1,ALL_PERSONS,1524,2015,Percentage,38.8
Spain,EMP1,WOMEN,1524,2015,Percentage,36.8
Sweden,EMP1,ALL_PERSONS,1524,2015,Percentage,54.9
Sweden,EMP1,WOMEN,1524,2015,Percentage,56.3
Switzerland,EMP1,ALL_PERSONS,1524,2015,Percentage,67.5
Switzerland,EMP1,WOMEN,1524,2015,Percentage,68.3
Turkey,EMP1,ALL_PERSONS,1524,2015,Percentage,42.0
Turkey,EMP1,WOMEN,1524,2015,Percentage,29.8
United Kingdom,EMP1,ALL_PERSONS,1524,2015,Percentage,62.4
United Kingdom,EMP1,WOMEN,1524,2015,Percentage,60.8
United States,EMP1,ALL_PERSONS,1524,2015,Percentage,55.0
United States,EMP1,WOMEN,1524,2015,Percentage,53.8
Brazil,EMP1,ALL_PERSONS,1524,2014,Percentage,54.6
Brazil,EMP1,WOMEN,1524,2014,Percentage,46.9
Chile,EMP1,ALL_PERSONS,1524,2015,Percentage,35.7
Chile,EMP1,WOMEN,1524,2015,Percentage,29.9
Colombia,EMP1,ALL_PERSONS,1524,2015,Percentage,54.7
Colombia,EMP1,WOMEN,1524,2015,Percentage,46.0
Costa Rica,EMP1,ALL_PERSONS,1524,1990,Percentage,54.9
Costa Rica,EMP1,ALL_PERSONS,1524,1995,Percentage,53.3
Costa Rica,EMP1,ALL_PERSONS,1524,2000,Percentage,50.4
Costa Rica,EMP1,ALL_PERSONS,1524,2005,Percentage,49.1
Costa Rica,EMP1,ALL_PERSONS,1524,2015,Percentage,45.9
Costa Rica,EMP1,WOMEN,1524,1990,Percentage,34.8
Costa Rica,EMP1,WOMEN,1524,1995,Percentage,35.4
Costa Rica,EMP1,WOMEN,1524,2000,Percentage,35.2
Costa Rica,EMP1,WOMEN,1524,2005,Percentage,36.8
Costa Rica,EMP1,WOMEN,1524,2015,Percentage,37.5
Estonia,EMP1,ALL_PERSONS,1524,2015,Percentage,42.8
Estonia,EMP1,WOMEN,1524,2015,Percentage,37.7
Israel,EMP1,ALL_PERSONS,1524,2015,Percentage,49.0
Israel,EMP1,WOMEN,1524,2015,Percentage,48.0
Latvia,EMP1,ALL_PERSONS,1524,2015,Percentage,41.3
Latvia,EMP1,WOMEN,1524,2015,Percentage,37.1
Lithuania,EMP1,ALL_PERSONS,1524,2015,Percentage,33.8
Lithuania,EMP1,WOMEN,1524,2015,Percentage,30.8
Russia,EMP1,ALL_PERSONS,1524,2015,Percentage,37.9
Russia,EMP1,WOMEN,1524,2015,Percentage,33.7
Slovenia,EMP1,ALL_PERSONS,1524,2015,Percentage,35.3
Slovenia,EMP1,WOMEN,1524,2015,Percentage,31.7
South Africa,EMP1,ALL_PERSONS,1524,2015,Percentage,26.6
South Africa,EMP1,WOMEN,1524,2015,Percentage,23.8
Australia,EMP1,ALL_PERSONS,1564,2015,Percentage,76.9
Australia,EMP1,MEN,1564,2015,Percentage,82.7
Australia,EMP1,WOMEN,1564,2015,Percentage,71.3
Austria,EMP1,ALL_PERSONS,1564,2015,Percentage,75.5
Austria,EMP1,MEN,1564,2015,Percentage,80.1
Austria,EMP1,WOMEN,1564,2015,Percentage,70.9
Belgium,EMP1,ALL_PERSONS,1564,2015,Percentage,67.6
Belgium,EMP1,MEN,1564,2015,Percentage,72.2
Belgium,EMP1,WOMEN,1564,2015,Percentage,63.0
Canada,EMP1,ALL_PERSONS,1564,2015,Percentage,78.0
Canada,EMP1,MEN,1564,2015,Percentage,81.8
Canada,EMP1,WOMEN,1564,2015,Percentage,74.2
Czech Republic,EMP1,ALL_PERSONS,1564,2015,Percentage,74.0
Czech Republic,EMP1,MEN,1564,2015,Percentage,81.4
Czech Republic,EMP1,WOMEN,1564,2015,Percentage,66.5
Denmark,EMP1,ALL_PERSONS,1564,2015,Percentage,78.5
Denmark,EMP1,MEN,1564,2015,Percentage,81.6
Denmark,EMP1,WOMEN,1564,2015,Percentage,75.3
Finland,EMP1,ALL_PERSONS,1564,2015,Percentage,75.9
Finland,EMP1,MEN,1564,2015,Percentage,77.4
Finland,EMP1,WOMEN,1564,2015,Percentage,74.4
France,EMP1,ALL_PERSONS,1564,2015,Percentage,71.5
France,EMP1,MEN,1564,2015,Percentage,75.5
France,EMP1,WOMEN,1564,2015,Percentage,67.6
Germany,EMP1,ALL_PERSONS,1564,2015,Percentage,77.6
Germany,EMP1,MEN,1564,2015,Percentage,82.1
Germany,EMP1,WOMEN,1564,2015,Percentage,73.1
Greece,EMP1,ALL_PERSONS,1564,2015,Percentage,67.8
Greece,EMP1,MEN,1564,2015,Percentage,75.9
Greece,EMP1,WOMEN,1564,2015,Percentage,59.9
Hungary,EMP1,ALL_PERSONS,1564,2015,Percentage,68.6
Hungary,EMP1,MEN,1564,2015,Percentage,75.3
Hungary,EMP1,WOMEN,1564,2015,Percentage,62.2
Iceland,EMP1,ALL_PERSONS,1564,2015,Percentage,87.9
Iceland,EMP1,MEN,1564,2015,Percentage,90.3
Iceland,EMP1,WOMEN,1564,2015,Percentage,85.5
Ireland,EMP1,ALL_PERSONS,1564,2015,Percentage,72.2
Ireland,EMP1,MEN,1564,2015,Percentage,79.2
Ireland,EMP1,WOMEN,1564,2015,Percentage,65.3
Italy,EMP1,ALL_PERSONS,1564,2015,Percentage,64.0
Italy,EMP1,MEN,1564,2015,Percentage,74.1
Italy,EMP1,WOMEN,1564,2015,Percentage,54.1
Japan,EMP1,ALL_PERSONS,1564,2015,Percentage,75.9
Japan,EMP1,MEN,1564,2015,Percentage,85.0
Japan,EMP1,WOMEN,1564,2015,Percentage,66.7
Korea,EMP1,ALL_PERSONS,1564,2015,Percentage,68.4
Korea,EMP1,MEN,1564,2015,Percentage,78.9
Korea,EMP1,WOMEN,1564,2015,Percentage,57.8
Luxembourg,EMP1,ALL_PERSONS,1564,2015,Percentage,70.9
Luxembourg,EMP1,MEN,1564,2015,Percentage,76.0
Luxembourg,EMP1,WOMEN,1564,2015,Percentage,65.6
Mexico,EMP1,ALL_PERSONS,1564,2015,Percentage,63.6
Mexico,EMP1,MEN,1564,2015,Percentage,82.0
Mexico,EMP1,WOMEN,1564,2015,Percentage,46.8
Netherlands,EMP1,ALL_PERSONS,1564,2015,Percentage,79.6
Netherlands,EMP1,MEN,1564,2015,Percentage,84.6
Netherlands,EMP1,WOMEN,1564,2015,Percentage,74.7
New Zealand,EMP1,ALL_PERSONS,1564,2015,Percentage,79.0
New Zealand,EMP1,MEN,1564,2015,Percentage,84.2
New Zealand,EMP1,WOMEN,1564,2015,Percentage,74.1
Norway,EMP1,ALL_PERSONS,1564,2015,Percentage,78.4
Norway,EMP1,MEN,1564,2015,Percentage,80.5
Norway,EMP1,WOMEN,1564,2015,Percentage,76.2
Poland,EMP1,ALL_PERSONS,1564,2015,Percentage,68.1
Poland,EMP1,MEN,1564,2015,Percentage,74.8
Poland,EMP1,WOMEN,1564,2015,Percentage,61.4
Portugal,EMP1,ALL_PERSONS,1564,2015,Percentage,73.4
Portugal,EMP1,MEN,1564,2015,Percentage,76.7
Portugal,EMP1,WOMEN,1564,2015,Percentage,70.3
Slovak Republic,EMP1,ALL_PERSONS,1564,2015,Percentage,70.9
Slovak Republic,EMP1,MEN,1564,2015,Percentage,77.5
Slovak Republic,EMP1,WOMEN,1564,2015,Percentage,64.3
Spain,EMP1,ALL_PERSONS,1564,2015,Percentage,75.5
Spain,EMP1,MEN,1564,2015,Percentage,80.9
Spain,EMP1,WOMEN,1564,2015,Percentage,70.0
Sweden,EMP1,ALL_PERSONS,1564,2015,Percentage,81.7
Sweden,EMP1,MEN,1564,2015,Percentage,83.5
Sweden,EMP1,WOMEN,1564,2015,Percentage,79.9
Switzerland,EMP1,ALL_PERSONS,1564,2015,Percentage,83.3
Switzerland,EMP1,MEN,1564,2015,Percentage,87.8
Switzerland,EMP1,WOMEN,1564,2015,Percentage,78.6
Turkey,EMP1,ALL_PERSONS,1564,2015,Percentage,56.1
Turkey,EMP1,MEN,1564,2015,Percentage,77.0
Turkey,EMP1,WOMEN,1564,2015,Percentage,35.0
United Kingdom,EMP1,ALL_PERSONS,1564,2015,Percentage,77.6
United Kingdom,EMP1,MEN,1564,2015,Percentage,83.1
United Kingdom,EMP1,WOMEN,1564,2015,Percentage,72.3
United States,EMP1,ALL_PERSONS,1564,2015,Percentage,72.6
United States,EMP1,MEN,1564,2015,Percentage,78.5
United States,EMP1,WOMEN,1564,2015,Percentage,66.9
Brazil,EMP1,ALL_PERSONS,1564,2014,Percentage,68.9
Brazil,EMP1,MEN,1564,2014,Percentage,80.3
Brazil,EMP1,WOMEN,1564,2014,Percentage,58.3
Chile,EMP1,ALL_PERSONS,1564,2015,Percentage,66.8
Chile,EMP1,MEN,1564,2015,Percentage,77.7
Chile,EMP1,WOMEN,1564,2015,Percentage,55.8
Colombia,EMP1,ALL_PERSONS,1564,2015,Percentage,74.5
Colombia,EMP1,MEN,1564,2015,Percentage,85.8
Colombia,EMP1,WOMEN,1564,2015,Percentage,63.7
Costa Rica,EMP1,ALL_PERSONS,1564,1990,Percentage,60.5
Costa Rica,EMP1,ALL_PERSONS,1564,1995,Percentage,61.8
Costa Rica,EMP1,ALL_PERSONS,1564,2000,Percentage,62.8
Costa Rica,EMP1,ALL_PERSONS,1564,2005,Percentage,66.4
Costa Rica,EMP1,ALL_PERSONS,1564,2015,Percentage,67.3
Costa Rica,EMP1,MEN,1564,1990,Percentage,86.2
Costa Rica,EMP1,MEN,1564,1995,Percentage,86.0
Costa Rica,EMP1,MEN,1564,2000,Percentage,83.8
Costa Rica,EMP1,MEN,1564,2005,Percentage,83.9
Costa Rica,EMP1,MEN,1564,2015,Percentage,80.4
Costa Rica,EMP1,WOMEN,1564,1990,Percentage,35.3
Costa Rica,EMP1,WOMEN,1564,1995,Percentage,38.6
Costa Rica,EMP1,WOMEN,1564,2000,Percentage,41.6
Costa Rica,EMP1,WOMEN,1564,2005,Percentage,48.5
Costa Rica,EMP1,WOMEN,1564,2015,Percentage,53.9
Estonia,EMP1,ALL_PERSONS,1564,2015,Percentage,76.6
Estonia,EMP1,MEN,1564,2015,Percentage,80.4
Estonia,EMP1,WOMEN,1564,2015,Percentage,72.9
Israel,EMP1,ALL_PERSONS,1564,2015,Percentage,72.2
Israel,EMP1,MEN,1564,2015,Percentage,76.1
Israel,EMP1,WOMEN,1564,2015,Percentage,68.3
Latvia,EMP1,ALL_PERSONS,1564,2015,Percentage,75.7
Latvia,EMP1,MEN,1564,2015,Percentage,78.9
Latvia,EMP1,WOMEN,1564,2015,Percentage,72.8
Lithuania,EMP1,ALL_PERSONS,1564,2015,Percentage,74.1
Lithuania,EMP1,MEN,1564,2015,Percentage,75.8
Lithuania,EMP1,WOMEN,1564,2015,Percentage,72.5
Russia,EMP1,ALL_PERSONS,1564,2015,Percentage,73.4
Russia,EMP1,MEN,1564,2015,Percentage,79.1
Russia,EMP1,WOMEN,1564,2015,Percentage,68.2
Slovenia,EMP1,ALL_PERSONS,1564,2015,Percentage,71.8
Slovenia,EMP1,MEN,1564,2015,Percentage,75.4
Slovenia,EMP1,WOMEN,1564,2015,Percentage,67.9
South Africa,EMP1,ALL_PERSONS,1564,2015,Percentage,58.5
South Africa,EMP1,MEN,1564,2015,Percentage,65.1
South Africa,EMP1,WOMEN,1564,2015,Percentage,52.1
Australia,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,61.1
Australia,EMP2,MEN,TOTAL,2015,Percentage,66.8
Australia,EMP2,WOMEN,TOTAL,2015,Percentage,55.5
Austria,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,57.2
Austria,EMP2,MEN,TOTAL,2015,Percentage,62.4
Austria,EMP2,WOMEN,TOTAL,2015,Percentage,52.4
Belgium,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,48.8
Belgium,EMP2,MEN,TOTAL,2015,Percentage,53.5
Belgium,EMP2,WOMEN,TOTAL,2015,Percentage,44.3
Canada,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,61.3
Canada,EMP2,MEN,TOTAL,2015,Percentage,65.3
Canada,EMP2,WOMEN,TOTAL,2015,Percentage,57.4
Czech Republic,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,56.4
Czech Republic,EMP2,MEN,TOTAL,2015,Percentage,65.1
Czech Republic,EMP2,WOMEN,TOTAL,2015,Percentage,48.1
Denmark,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,58.4
Denmark,EMP2,MEN,TOTAL,2015,Percentage,62.8
Denmark,EMP2,WOMEN,TOTAL,2015,Percentage,54.1
Finland,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,59.9
Finland,EMP2,MEN,TOTAL,2015,Percentage,61.7
Finland,EMP2,WOMEN,TOTAL,2015,Percentage,58.1
France,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,50.5
France,EMP2,MEN,TOTAL,2015,Percentage,54.6
France,EMP2,WOMEN,TOTAL,2015,Percentage,46.8
Germany,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,57.4
Germany,EMP2,MEN,TOTAL,2015,Percentage,62.6
Germany,EMP2,WOMEN,TOTAL,2015,Percentage,52.4
Greece,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,39.0
Greece,EMP2,MEN,TOTAL,2015,Percentage,46.8
Greece,EMP2,WOMEN,TOTAL,2015,Percentage,31.8
Hungary,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,55.9
Hungary,EMP2,MEN,TOTAL,2015,Percentage,62.7
Hungary,EMP2,WOMEN,TOTAL,2015,Percentage,49.5
Iceland,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,79.2
Iceland,EMP2,MEN,TOTAL,2015,Percentage,82.4
Iceland,EMP2,WOMEN,TOTAL,2015,Percentage,76.0
Ireland,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,55.5
Ireland,EMP2,MEN,TOTAL,2015,Percentage,61.7
Ireland,EMP2,WOMEN,TOTAL,2015,Percentage,49.6
Italy,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,43.1
Italy,EMP2,MEN,TOTAL,2015,Percentage,52.2
Italy,EMP2,WOMEN,TOTAL,2015,Percentage,34.7
Japan,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,57.6
Japan,EMP2,MEN,TOTAL,2015,Percentage,67.8
Japan,EMP2,WOMEN,TOTAL,2015,Percentage,48.1
Korea,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,60.5
Korea,EMP2,MEN,TOTAL,2015,Percentage,71.4
Korea,EMP2,WOMEN,TOTAL,2015,Percentage,50.1
Luxembourg,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,56.0
Luxembourg,EMP2,MEN,TOTAL,2015,Percentage,61.4
Luxembourg,EMP2,WOMEN,TOTAL,2015,Percentage,50.6
Mexico,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,57.2
Mexico,EMP2,MEN,TOTAL,2015,Percentage,74.7
Mexico,EMP2,WOMEN,TOTAL,2015,Percentage,41.4
Netherlands,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,60.0
Netherlands,EMP2,MEN,TOTAL,2015,Percentage,65.6
Netherlands,EMP2,WOMEN,TOTAL,2015,Percentage,54.5
New Zealand,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,65.0
New Zealand,EMP2,MEN,TOTAL,2015,Percentage,70.7
New Zealand,EMP2,WOMEN,TOTAL,2015,Percentage,59.7
Norway,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,68.0
Norway,EMP2,MEN,TOTAL,2015,Percentage,70.5
Norway,EMP2,WOMEN,TOTAL,2015,Percentage,65.5
Poland,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,51.9
Poland,EMP2,MEN,TOTAL,2015,Percentage,59.8
Poland,EMP2,WOMEN,TOTAL,2015,Percentage,44.7
Portugal,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,51.3
Portugal,EMP2,MEN,TOTAL,2015,Percentage,56.3
Portugal,EMP2,WOMEN,TOTAL,2015,Percentage,46.9
Slovak Republic,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,52.8
Slovak Republic,EMP2,MEN,TOTAL,2015,Percentage,60.9
Slovak Republic,EMP2,WOMEN,TOTAL,2015,Percentage,45.3
Spain,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,46.4
Spain,EMP2,MEN,TOTAL,2015,Percentage,52.0
Spain,EMP2,WOMEN,TOTAL,2015,Percentage,41.1
Sweden,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,66.6
Sweden,EMP2,MEN,TOTAL,2015,Percentage,68.8
Sweden,EMP2,WOMEN,TOTAL,2015,Percentage,64.4
Switzerland,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,64.9
Switzerland,EMP2,MEN,TOTAL,2015,Percentage,70.7
Switzerland,EMP2,WOMEN,TOTAL,2015,Percentage,59.2
Turkey,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,46.0
Turkey,EMP2,MEN,TOTAL,2015,Percentage,65.0
Turkey,EMP2,WOMEN,TOTAL,2015,Percentage,27.5
United Kingdom,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,59.8
United Kingdom,EMP2,MEN,TOTAL,2015,Percentage,65.4
United Kingdom,EMP2,WOMEN,TOTAL,2015,Percentage,54.6
United States,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,59.3
United States,EMP2,MEN,TOTAL,2015,Percentage,65.3
United States,EMP2,WOMEN,TOTAL,2015,Percentage,53.7
Brazil,EMP2,ALL_PERSONS,TOTAL,2014,Percentage,58.1
Brazil,EMP2,MEN,TOTAL,2014,Percentage,69.9
Brazil,EMP2,WOMEN,TOTAL,2014,Percentage,47.4
Chile,EMP2,ALL_PERSONS,TOTAL,2015,Percentage,56.0
Chile,EMP2,MEN,TOTAL,2015,Percentage,67.4
Chile,EMP2,WOMEN,TOTAL,2015,Percentage,44.9
